Region,Bay,Date,TrawlNum,trapCount_Unvented,trapCount_Vented,bsbCount_Unvented,bsbCount_Vented,Latitude,Longitude,depthStrata,State,ventedCPUE,unventedCPUE,StdCatch,Year,Month
BIS,Rhode Island,25-07-2011,2004,3,3,0,1,41.15261,-71.53194,1,RI,0.333333333,0,1,2011,7
BIS,Rhode Island,25-07-2011,2236,3,3,0,0,41.18049,-71.54386,1,RI,0,0,0,2011,7
BIS,Rhode Island,25-07-2011,2464,3,3,1,0,41.23068,-71.59423,2,RI,0,0.333333333,1,2011,7
BIS,Rhode Island,25-07-2011,2994,3,3,3,0,41.33466,-71.61192,1,RI,0,1,3,2011,7
BIS,Rhode Island,25-07-2011,3100,3,3,4,0,41.34038,-71.50757,1,RI,0,1.333333333,4,2011,7
BIS,Rhode Island,25-07-2011,3105,3,3,1,1,41.34627,-71.44701,2,RI,0.333333333,0.333333333,2,2011,7
BIS,Rhode Island,25-07-2011,3109,3,3,0,0,41.34867,-71.37842,2,RI,0,0,0,2011,7
BIS,Rhode Island,25-07-2011,3202,3,3,0,0,41.3641,-71.39549,2,RI,0,0,0,2011,7
BIS,Rhode Island,28-07-2011,2004,3,3,1,0,41.1518,-71.5326,1,RI,0,0.333333333,1,2011,7
BIS,Rhode Island,28-07-2011,2236,3,3,1,1,41.18308,-71.54226,2,RI,0.333333333,0.333333333,2,2011,7
BIS,Rhode Island,28-07-2011,2464,3,3,2,0,41.23161,-71.59418,2,RI,0,0.666666667,2,2011,7
BIS,Rhode Island,28-07-2011,2994,3,3,12,0,41.33357,-71.6116,1,RI,0,4,12,2011,7
BIS,Rhode Island,28-07-2011,3100,3,3,3,0,41.34059,-71.50662,1,RI,0,1,3,2011,7
BIS,Rhode Island,28-07-2011,3105,3,3,0,0,41.34753,-71.50662,2,RI,0,0,0,2011,7
BIS,Rhode Island,28-07-2011,3109,3,3,0,0,41.34799,-71.37938,2,RI,0,0,0,2011,7
BIS,Rhode Island,28-07-2011,3202,3,3,0,0,41.36441,-71.39513,2,RI,0,0,0,2011,7
BIS,Rhode Island,17-08-2011,187,3,3,1,0,41.19609,-71.54561,1,RI,0,0.333333333,1,2011,8
BIS,Rhode Island,17-08-2011,2004,3,3,2,1,41.14953,-71.53493,1,RI,0.333333333,0.666666667,3,2011,8
BIS,Rhode Island,17-08-2011,2574,3,3,0,0,41.25895,-71.5979,2,RI,0,0,0,2011,8
BIS,Rhode Island,17-08-2011,2995,3,3,0,0,41.34253,-71.61297,1,RI,0,0,0,2011,8
BIS,Rhode Island,17-08-2011,3100,3,3,11,0,41.34054,-71.50686,1,RI,0,3.666666667,11,2011,8
BIS,Rhode Island,17-08-2011,3105,3,3,1,0,41.34581,-71.44809,2,RI,0,0.333333333,1,2011,8
BIS,Rhode Island,17-08-2011,3109,3,3,0,0,41.34767,-71.37974,2,RI,0,0,0,2011,8
BIS,Rhode Island,17-08-2011,3202,3,3,0,0,41.36389,-71.39859,2,RI,0,0,0,2011,8
BIS,Rhode Island,20-08-2011,187,3,3,0,0,41.19726,-71.54542,1,RI,0,0,0,2011,8
BIS,Rhode Island,20-08-2011,2004,3,3,0,0,41.14912,-71.53471,1,RI,0,0,0,2011,8
BIS,Rhode Island,20-08-2011,2574,3,3,0,0,41.26209,-71.59716,2,RI,0,0,0,2011,8
BIS,Rhode Island,20-08-2011,2995,3,3,9,1,41.34159,-71.61618,1,RI,0.333333333,3,10,2011,8
BIS,Rhode Island,20-08-2011,3100,3,3,0,2,41.33944,-71.50652,1,RI,0.666666667,0,2,2011,8
BIS,Rhode Island,20-08-2011,3105,3,3,3,0,41.3469,-71.44736,2,RI,0,1,3,2011,8
BIS,Rhode Island,20-08-2011,3109,3,3,0,0,41.34825,-71.38034,2,RI,0,0,0,2011,8
BIS,Rhode Island,20-08-2011,3202,3,3,0,0,41.36379,-71.39906,2,RI,0,0,0,2011,8
BIS,Rhode Island,13-09-2011,187,3,3,0,0,41.20065,-71.54559,1,RI,0,0,0,2011,9
BIS,Rhode Island,13-09-2011,2004,3,3,1,0,41.15107,-71.53519,1,RI,0,0.333333333,1,2011,9
BIS,Rhode Island,13-09-2011,2574,3,3,7,0,41.26299,-71.60271,2,RI,0,2.333333333,7,2011,9
BIS,Rhode Island,13-09-2011,3100,3,3,0,0,41.3397,-71.5064,1,RI,0,0,0,2011,9
BIS,Rhode Island,13-09-2011,3105,3,3,4,0,41.34486,-71.44595,2,RI,0,1.333333333,4,2011,9
BIS,Rhode Island,13-09-2011,3109,3,3,0,0,41.34753,-71.38261,2,RI,0,0,0,2011,9
BIS,Rhode Island,13-09-2011,3202,3,3,0,0,41.36012,-71.4018,2,RI,0,0,0,2011,9
BIS,Rhode Island,16-09-2011,187,3,3,2,2,41.20024,-71.54537,1,RI,0.666666667,0.666666667,4,2011,9
BIS,Rhode Island,16-09-2011,2004,3,3,4,0,41.15111,-71.53495,1,RI,0,1.333333333,4,2011,9
BIS,Rhode Island,16-09-2011,2574,3,3,3,0,41.26382,-71.60529,2,RI,0,1,3,2011,9
BIS,Rhode Island,16-09-2011,2995,3,3,19,4,41.34237,-71.61686,1,RI,1.333333333,6.333333333,23,2011,9
BIS,Rhode Island,16-09-2011,3100,3,3,4,0,41.33934,-71.507,1,RI,0,1.333333333,4,2011,9
BIS,Rhode Island,16-09-2011,3105,3,3,6,1,41.34517,-71.44452,2,RI,0.333333333,2,7,2011,9
BIS,Rhode Island,16-09-2011,3109,3,3,0,0,41.3482,-71.38165,2,RI,0,0,0,2011,9
BIS,Rhode Island,16-09-2011,3202,3,3,0,0,41.36012,-71.4018,2,RI,0,0,0,2011,9
BIS,Rhode Island,16-06-2012,2002,3,3,0,0,41.1396,-71.5741,1,RI,0,0,0,2012,6
BIS,Rhode Island,16-06-2012,2353,3,3,4,5,41.2121,-71.5914,2,RI,1.666666667,1.333333333,9,2012,6
BIS,Rhode Island,16-06-2012,2573,3,3,0,0,41.2592,-71.6196,2,RI,0,0,0,2012,6
BIS,Rhode Island,16-06-2012,3004,3,3,1,0,41.3304,-71.4943,1,RI,0,0.333333333,1,2012,6
BIS,Rhode Island,16-06-2012,3101,3,3,4,0,41.3424,-71.5121,1,RI,0,1.333333333,4,2012,6
BIS,Rhode Island,16-06-2012,3105,3,3,0,0,41.3411,-71.4652,1,RI,0,0,0,2012,6
BIS,Rhode Island,16-06-2012,3191,3,3,0,1,41.3621,-71.5671,1,RI,0.333333333,0,1,2012,6
BIS,Rhode Island,16-06-2012,3203,3,3,0,0,41.3617,-71.3815,2,RI,0,0,0,2012,6
BIS,Rhode Island,19-06-2012,2002,3,3,3,0,41.1394,-71.5735,1,RI,0,1,3,2012,6
BIS,Rhode Island,19-06-2012,2353,3,3,0,0,41.211,-71.5919,2,RI,0,0,0,2012,6
BIS,Rhode Island,19-06-2012,2573,3,3,0,0,41.2586,-71.618,2,RI,0,0,0,2012,6
BIS,Rhode Island,19-06-2012,3004,3,3,6,2,41.3415,-71.5119,1,RI,0.666666667,2,8,2012,6
BIS,Rhode Island,19-06-2012,3101,3,3,4,0,41.3415,-71.5119,1,RI,0,1.333333333,4,2012,6
BIS,Rhode Island,19-06-2012,3105,3,3,1,0,41.341,-71.4678,1,RI,0,0.333333333,1,2012,6
BIS,Rhode Island,19-06-2012,3191,3,3,0,0,41.3612,-71.5677,1,RI,0,0,0,2012,6
BIS,Rhode Island,19-06-2012,3203,3,3,0,0,41.361,-71.3822,2,RI,0,0,0,2012,6
BIS,Rhode Island,15-07-2012,2002,3,3,0,0,41.1394,-71.5735,1,RI,0,0,0,2012,7
BIS,Rhode Island,15-07-2012,2353,3,3,1,0,41.2123,-71.5904,2,RI,0,0.333333333,1,2012,7
BIS,Rhode Island,15-07-2012,2573,3,3,1,1,41.2584,-71.6177,2,RI,0.333333333,0.333333333,2,2012,7
BIS,Rhode Island,15-07-2012,3004,3,3,13,1,41.33,-71.4949,1,RI,0.333333333,4.333333333,14,2012,7
BIS,Rhode Island,15-07-2012,3101,3,3,5,0,41.3417,-71.5099,1,RI,0,1.666666667,5,2012,7
BIS,Rhode Island,15-07-2012,3105,3,3,0,0,41.3393,-71.4661,1,RI,0,0,0,2012,7
BIS,Rhode Island,15-07-2012,3191,3,3,1,0,41.3609,-71.568,1,RI,0,0.333333333,1,2012,7
BIS,Rhode Island,15-07-2012,3203,3,3,0,0,41.3603,-71.3823,2,RI,0,0,0,2012,7
BIS,Rhode Island,18-07-2012,2002,3,3,0,0,41.1388,-71.5732,1,RI,0,0,0,2012,7
BIS,Rhode Island,18-07-2012,2353,3,3,0,0,41.214,-71.5895,2,RI,0,0,0,2012,7
BIS,Rhode Island,18-07-2012,2573,3,3,0,0,41.2595,-71.6201,2,RI,0,0,0,2012,7
BIS,Rhode Island,18-07-2012,3004,3,3,1,1,41.3299,-71.4954,1,RI,0.333333333,0.333333333,2,2012,7
BIS,Rhode Island,18-07-2012,3101,3,3,10,2,41.3415,-71.5085,1,RI,0.666666667,3.333333333,12,2012,7
BIS,Rhode Island,18-07-2012,3105,3,3,4,0,41.3392,-71.4663,1,RI,0,1.333333333,4,2012,7
BIS,Rhode Island,18-07-2012,3191,3,3,7,0,41.3618,-71.5664,1,RI,0,2.333333333,7,2012,7
BIS,Rhode Island,18-07-2012,3203,3,3,0,0,41.3608,-71.3832,2,RI,0,0,0,2012,7
BIS,Rhode Island,18-08-2012,2002,3,3,2,1,41.1427,-71.5535,1,RI,0.333333333,0.666666667,3,2012,8
BIS,Rhode Island,18-08-2012,2353,3,3,2,1,41.2131,-71.5917,2,RI,0.333333333,0.666666667,3,2012,8
BIS,Rhode Island,18-08-2012,3004,3,3,5,0,41.3297,-71.4953,1,RI,0,1.666666667,5,2012,8
BIS,Rhode Island,18-08-2012,3101,3,3,12,2,41.3416,-71.5082,1,RI,0.666666667,4,14,2012,8
BIS,Rhode Island,18-08-2012,3105,3,3,3,0,41.3388,-71.4672,1,RI,0,1,3,2012,8
BIS,Rhode Island,18-08-2012,3191,3,3,39,1,41.3611,-71.5681,1,RI,0.333333333,13,40,2012,8
BIS,Rhode Island,18-08-2012,3203,3,3,0,0,41.3607,-71.3828,2,RI,0,0,0,2012,8
BIS,Rhode Island,21-08-2012,2002,3,3,2,0,41.1424,-71.5548,1,RI,0,0.666666667,2,2012,8
BIS,Rhode Island,21-08-2012,2353,3,3,3,0,41.2143,-71.5904,2,RI,0,1,3,2012,8
BIS,Rhode Island,21-08-2012,2573,3,3,0,0,41.2602,-71.6178,2,RI,0,0,0,2012,8
BIS,Rhode Island,21-08-2012,3004,3,3,7,2,41.3299,-71.4954,1,RI,0.666666667,2.333333333,9,2012,8
BIS,Rhode Island,21-08-2012,3101,3,3,18,12,41.3411,-71.5095,1,RI,4,6,30,2012,8
BIS,Rhode Island,21-08-2012,3105,3,3,5,5,41.3389,-71.4669,1,RI,1.666666667,1.666666667,10,2012,8
BIS,Rhode Island,21-08-2012,3191,3,3,28,10,41.3607,-71.5628,1,RI,3.333333333,9.333333333,38,2012,8
BIS,Rhode Island,21-08-2012,3203,3,3,0,0,41.3609,-71.3816,2,RI,0,0,0,2012,8
BIS,Rhode Island,19-06-2013,2000,2,3,0,0,41.14532,-71.61066,1,RI,0,0,0,2013,6
BIS,Rhode Island,19-06-2013,2236,3,3,6,1,41.18031,-71.54594,2,RI,0.333333333,2,7,2013,6
BIS,Rhode Island,19-06-2013,2353,3,3,6,0,41.21363,-71.5952,2,RI,0,2,6,2013,6
BIS,Rhode Island,19-06-2013,2680,3,3,0,0,41.26391,-71.57967,2,RI,0,0,0,2013,6
BIS,Rhode Island,19-06-2013,2920,3,3,14,2,41.3132,-71.51375,2,RI,0.666666667,4.666666667,16,2013,6
BIS,Rhode Island,19-06-2013,3102,3,3,13,0,41.34657,-71.49739,1,RI,0,4.333333333,13,2013,6
BIS,Rhode Island,19-06-2013,3103,3,2,5,0,41.34707,-71.47898,1,RI,0,1.666666667,5,2013,6
BIS,Rhode Island,19-06-2013,3108,3,3,0,0,41.34631,-71.39695,2,RI,0,0,0,2013,6
BIS,Rhode Island,22-06-2013,2000,3,3,3,1,41.14558,-71.61053,1,RI,0.333333333,1,4,2013,6
BIS,Rhode Island,22-06-2013,2236,3,3,5,0,41.18082,-71.54566,1,RI,0,1.666666667,5,2013,6
BIS,Rhode Island,22-06-2013,2353,3,3,4,0,41.21363,-71.59628,2,RI,0,1.333333333,4,2013,6
BIS,Rhode Island,22-06-2013,2680,3,3,0,0,41.2636,-71.57898,2,RI,0,0,0,2013,6
BIS,Rhode Island,22-06-2013,2920,3,3,29,4,41.31325,-71.51244,2,RI,1.333333333,9.666666667,33,2013,6
BIS,Rhode Island,22-06-2013,3102,3,3,10,0,41.34642,-71.49703,1,RI,0,3.333333333,10,2013,6
BIS,Rhode Island,22-06-2013,3103,3,3,4,1,41.34629,-71.48042,1,RI,0.333333333,1.333333333,5,2013,6
BIS,Rhode Island,22-06-2013,3108,3,3,0,0,41.34663,-71.39659,2,RI,0,0,0,2013,6
BIS,Rhode Island,15-07-2013,2000,3,3,11,1,41.14316,-71.61253,1,RI,0.333333333,3.666666667,12,2013,7
BIS,Rhode Island,15-07-2013,2236,3,3,9,0,41.18113,-71.54636,1,RI,0,3,9,2013,7
BIS,Rhode Island,15-07-2013,2353,3,3,3,0,41.21337,-71.59534,2,RI,0,1,3,2013,7
BIS,Rhode Island,15-07-2013,2680,3,3,2,0,41.26371,-71.57957,2,RI,0,0.666666667,2,2013,7
BIS,Rhode Island,15-07-2013,2920,3,3,12,0,41.31319,-71.51161,2,RI,0,4,12,2013,7
BIS,Rhode Island,15-07-2013,3102,3,3,10,0,41.34673,-71.49561,1,RI,0,3.333333333,10,2013,7
BIS,Rhode Island,15-07-2013,3103,3,3,8,1,41.3467,-71.47852,1,RI,0.333333333,2.666666667,9,2013,7
BIS,Rhode Island,15-07-2013,3108,3,3,1,1,41.34615,-71.39552,2,RI,0.333333333,0.333333333,2,2013,7
BIS,Rhode Island,18-07-2013,2000,3,3,9,1,41.14331,-71.61179,1,RI,0.333333333,3,10,2013,7
BIS,Rhode Island,18-07-2013,2236,3,3,13,1,41.18087,-71.5465,1,RI,0.333333333,4.333333333,14,2013,7
BIS,Rhode Island,18-07-2013,2353,3,3,6,0,41.21358,-71.59544,2,RI,0,2,6,2013,7
BIS,Rhode Island,18-07-2013,2680,3,3,3,1,41.26422,-71.57931,2,RI,0.333333333,1,4,2013,7
BIS,Rhode Island,18-07-2013,2920,3,3,3,1,41.31371,-71.51136,2,RI,0.333333333,1,4,2013,7
BIS,Rhode Island,18-07-2013,3102,3,3,12,0,41.34647,-71.49573,1,RI,0,4,12,2013,7
BIS,Rhode Island,18-07-2013,3103,3,3,3,0,41.34696,-71.47839,1,RI,0,1,3,2013,7
BIS,Rhode Island,18-07-2013,3108,2,3,0,0,41.34625,-71.39397,2,RI,0,0,0,2013,7
BIS,Rhode Island,20-08-2013,2000,3,3,30,0,41.13749,-71.60583,1,RI,0,10,30,2013,8
BIS,Rhode Island,20-08-2013,2236,3,3,9,0,41.18139,-71.54623,1,RI,0,3,9,2013,8
BIS,Rhode Island,20-08-2013,2353,3,3,1,1,41.21358,-71.59544,2,RI,0.333333333,0.333333333,2,2013,8
BIS,Rhode Island,20-08-2013,2680,3,3,6,0,41.26484,-71.57964,2,RI,0,2,6,2013,8
BIS,Rhode Island,20-08-2013,2920,3,3,20,5,41.3134,-71.51279,2,RI,1.666666667,6.666666667,25,2013,8
BIS,Rhode Island,20-08-2013,3102,3,3,6,0,41.34694,-71.49679,1,RI,0,2,6,2013,8
BIS,Rhode Island,20-08-2013,3103,3,3,16,1,41.34665,-71.47982,1,RI,0.333333333,5.333333333,17,2013,8
BIS,Rhode Island,20-08-2013,3108,3,3,0,0,41.34646,-71.39516,2,RI,0,0,0,2013,8
BIS,Rhode Island,23-08-2013,2000,3,3,20,0,41.13754,-71.60558,1,RI,0,6.666666667,20,2013,8
BIS,Rhode Island,23-08-2013,2236,3,3,8,5,41.18114,-71.54745,1,RI,1.666666667,2.666666667,13,2013,8
BIS,Rhode Island,23-08-2013,2353,3,3,5,0,41.21348,-71.59592,2,RI,0,1.666666667,5,2013,8
BIS,Rhode Island,23-08-2013,2680,3,3,2,0,41.26346,-71.58184,2,RI,0,0.666666667,2,2013,8
BIS,Rhode Island,23-08-2013,2920,3,3,24,3,41.31298,-71.5115,2,RI,1,8,27,2013,8
BIS,Rhode Island,23-08-2013,3102,3,3,8,2,41.34657,-71.49845,1,RI,0.666666667,2.666666667,10,2013,8
BIS,Rhode Island,23-08-2013,3108,3,3,0,0,41.34652,-71.39492,2,RI,0,0,0,2013,8
BIS,Rhode Island,10-06-2014,183,3,3,10,0,41.20095,-71.59717,2,RI,0,3.333333333,10,2014,6
BIS,Rhode Island,10-06-2014,2000,3,3,4,0,41.1588,-71.61436,1,RI,0,1.333333333,4,2014,6
BIS,Rhode Island,10-06-2014,2237,3,3,1,0,41.1739,-71.53121,2,RI,0,0.333333333,1,2014,6
BIS,Rhode Island,10-06-2014,2356,3,3,0,0,41.21143,-71.54429,1,RI,0,0,0,2014,6
BIS,Rhode Island,10-06-2014,3007,3,3,12,0,41.32987,-71.44589,2,RI,0,4,12,2014,6
BIS,Rhode Island,10-06-2014,3100,3,3,3,0,41.34734,-71.52925,1,RI,0,1,3,2014,6
BIS,Rhode Island,10-06-2014,3102,3,3,0,0,41.34489,-71.48899,1,RI,0,0,0,2014,6
BIS,Rhode Island,10-06-2014,3291,3,3,0,0,41.37815,-71.38836,2,RI,0,0,0,2014,6
BIS,Rhode Island,13-06-2014,2000,3,3,0,1,41.15891,-71.61495,1,RI,0.333333333,0,1,2014,6
BIS,Rhode Island,13-06-2014,2237,3,3,0,0,41.17463,-71.53214,2,RI,0,0,0,2014,6
BIS,Rhode Island,13-06-2014,2356,3,3,1,0,41.21199,-71.54486,1,RI,0,0.333333333,1,2014,6
BIS,Rhode Island,13-06-2014,3007,3,3,3,0,41.32935,-71.44721,2,RI,0,1,3,2014,6
BIS,Rhode Island,13-06-2014,3100,3,3,18,0,41.34754,-71.52937,1,RI,0,6,18,2014,6
BIS,Rhode Island,13-06-2014,3102,3,3,2,0,41.34495,-71.49088,1,RI,0,0.666666667,2,2014,6
BIS,Rhode Island,13-06-2014,3291,3,3,0,0,41.37187,-71.38919,2,RI,0,0,0,2014,6
BIS,Rhode Island,12-07-2014,183,3,2,19,0,41.19985,-71.59471,1,RI,0,6.333333333,19,2014,7
BIS,Rhode Island,12-07-2014,2237,3,3,0,0,41.18632,-71.53749,2,RI,0,0,0,2014,7
BIS,Rhode Island,12-07-2014,2356,3,3,0,0,41.21231,-71.54556,1,RI,0,0,0,2014,7
BIS,Rhode Island,12-07-2014,3007,3,3,3,0,41.33795,-71.46056,2,RI,0,1,3,2014,7
BIS,Rhode Island,12-07-2014,3100,3,3,16,0,41.34718,-71.53103,1,RI,0,5.333333333,16,2014,7
BIS,Rhode Island,12-07-2014,3102,3,2,2,0,41.34621,-71.49905,1,RI,0,0.666666667,2,2014,7
BIS,Rhode Island,12-07-2014,3291,3,3,1,0,41.37218,-71.38884,2,RI,0,0.333333333,1,2014,7
BIS,Rhode Island,15-07-2014,183,3,3,6,0,41.20102,-71.59344,1,RI,0,2,6,2014,7
BIS,Rhode Island,15-07-2014,2237,3,3,0,0,41.21977,-71.54565,2,RI,0,0,0,2014,7
BIS,Rhode Island,15-07-2014,2356,3,3,13,0,41.1877,-71.53741,2,RI,0,4.333333333,13,2014,7
BIS,Rhode Island,15-07-2014,3007,3,3,0,0,41.33628,-71.46284,2,RI,0,0,0,2014,7
BIS,Rhode Island,15-07-2014,3100,3,3,14,0,41.34729,-71.53268,1,RI,0,4.666666667,14,2014,7
BIS,Rhode Island,15-07-2014,3102,2,3,2,0,41.34595,-71.50024,1,RI,0,1,2,2014,7
BIS,Rhode Island,15-07-2014,3291,3,3,1,0,41.37255,-71.38931,2,RI,0,0.333333333,1,2014,7
BIS,Rhode Island,05-08-2014,183,3,3,3,0,41.20015,-71.59325,1,RI,0,1,3,2014,8
BIS,Rhode Island,05-08-2014,2000,3,3,1,0,41.16146,-71.61573,1,RI,0,0.333333333,1,2014,8
BIS,Rhode Island,05-08-2014,2237,3,3,11,0,41.18909,-71.53733,2,RI,0,3.666666667,11,2014,8
BIS,Rhode Island,05-08-2014,2356,3,3,4,0,41.21272,-71.54578,1,RI,0,1.333333333,4,2014,8
BIS,Rhode Island,05-08-2014,3007,3,3,2,0,41.33655,-71.46379,1,RI,0,0.666666667,2,2014,8
BIS,Rhode Island,05-08-2014,3100,3,3,10,0,41.34812,-71.53101,1,RI,0,3.333333333,10,2014,8
BIS,Rhode Island,05-08-2014,3102,2,3,2,0,41.346,-71.50214,1,RI,0,1,2,2014,8
BIS,Rhode Island,05-08-2014,3291,3,3,0,1,41.37329,-71.39027,2,RI,0.333333333,0,1,2014,8
BIS,Rhode Island,08-08-2014,183,3,3,30,0,41.20107,-71.59319,1,RI,0,10,30,2014,8
BIS,Rhode Island,08-08-2014,2000,3,3,0,1,41.15958,-71.6161,1,RI,0.333333333,0,1,2014,8
BIS,Rhode Island,08-08-2014,2237,3,3,12,0,41.18734,-71.53695,2,RI,0,4,12,2014,8
BIS,Rhode Island,08-08-2014,2356,3,3,7,0,41.21515,-71.54568,1,RI,0,2.333333333,7,2014,8
BIS,Rhode Island,08-08-2014,3007,3,3,2,0,41.33603,-71.46511,1,RI,0,0.666666667,2,2014,8
BIS,Rhode Island,08-08-2014,3100,3,3,18,0,41.34796,-71.53065,1,RI,0,6,18,2014,8
BIS,Rhode Island,08-08-2014,3102,3,2,4,0,41.34554,-71.50321,1,RI,0,1.333333333,4,2014,8
BIS,Rhode Island,08-08-2014,3291,3,3,0,0,41.37219,-71.39098,2,RI,0,0,0,2014,8
BIS,Rhode Island,15-06-2015,2235,3,3,1,0,41.18368,-71.55068,1,RI,0,0.333333333,1,2015,6
BIS,Rhode Island,15-06-2015,2353,3,3,2,0,41.22858,-71.5789,2,RI,0,0.666666667,2,2015,6
BIS,Rhode Island,15-06-2015,2921,3,3,0,0,41.3063,-71.47196,2,RI,0,0,0,2015,6
BIS,Rhode Island,15-06-2015,3007,3,3,7,1,41.31717,-71.43852,2,RI,0.333333333,2.333333333,8,2015,6
BIS,Rhode Island,15-06-2015,3098,3,3,7,2,41.35353,-71.53611,1,RI,0.666666667,2.333333333,9,2015,6
BIS,Rhode Island,15-06-2015,3102,3,3,0,0,41.339,-71.48813,1,RI,0,0,0,2015,6
BIS,Rhode Island,15-06-2015,3109,3,3,3,0,41.34097,-71.38131,2,RI,0,1,3,2015,6
BIS,Rhode Island,15-06-2015,3290,3,3,0,2,41.37967,-71.39899,2,RI,0.666666667,0,2,2015,6
BIS,Rhode Island,18-06-2015,2235,3,3,1,0,41.18787,-71.55477,1,RI,0,0.333333333,1,2015,6
BIS,Rhode Island,18-06-2015,2291,3,3,3,0,41.30666,-71.47135,1,RI,0,1,3,2015,6
BIS,Rhode Island,18-06-2015,2353,3,3,8,0,41.22956,-71.57861,2,RI,0,2.666666667,8,2015,6
BIS,Rhode Island,18-06-2015,3007,3,3,2,0,41.31982,-71.46084,2,RI,0,0.666666667,2,2015,6
BIS,Rhode Island,18-06-2015,3098,3,3,6,0,41.35369,-71.53646,1,RI,0,2,6,2015,6
BIS,Rhode Island,18-06-2015,3102,3,3,0,0,41.33947,-71.48705,1,RI,0,0,0,2015,6
BIS,Rhode Island,18-06-2015,3109,3,3,0,0,41.34249,-71.38298,2,RI,0,0,0,2015,6
BIS,Rhode Island,18-06-2015,3920,3,3,0,0,41.37351,-71.39682,2,RI,0,0,0,2015,6
BIS,Rhode Island,20-07-2015,2235,3,3,0,0,41.19816,-71.54778,1,RI,0,0,0,2015,7
BIS,Rhode Island,20-07-2015,2353,3,3,5,0,41.23381,-71.57684,1,RI,0,1.666666667,5,2015,7
BIS,Rhode Island,20-07-2015,2921,3,3,7,0,41.3064,-71.47148,1,RI,0,2.333333333,7,2015,7
BIS,Rhode Island,20-07-2015,3007,3,3,8,1,41.31816,-71.42838,2,RI,0.333333333,2.666666667,9,2015,7
BIS,Rhode Island,20-07-2015,3098,3,3,8,0,41.35463,-71.53645,1,RI,0,2.666666667,8,2015,7
BIS,Rhode Island,20-07-2015,3102,2,3,0,1,41.33879,-71.49122,2,RI,0.333333333,0,1,2015,7
BIS,Rhode Island,20-07-2015,3109,3,3,0,0,41.34259,-71.38142,2,RI,0,0,0,2015,7
BIS,Rhode Island,20-07-2015,3290,3,3,2,0,41.3742,-71.39694,2,RI,0,0.666666667,2,2015,7
BIS,Rhode Island,23-07-2015,2235,3,3,4,0,41.19796,-71.54768,1,RI,0,1.333333333,4,2015,7
BIS,Rhode Island,23-07-2015,2353,3,3,4,0,41.23453,-71.57668,1,RI,0,1.333333333,4,2015,7
BIS,Rhode Island,23-07-2015,2921,3,3,6,0,41.30552,-71.47126,1,RI,0,2,6,2015,7
BIS,Rhode Island,23-07-2015,3007,3,3,5,3,41.31712,-71.42887,2,RI,1,1.666666667,8,2015,7
BIS,Rhode Island,23-07-2015,3098,3,3,14,0,41.35411,-71.53563,1,RI,0,4.666666667,14,2015,7
BIS,Rhode Island,23-07-2015,3102,3,3,4,0,41.33942,-71.49157,1,RI,0,1.333333333,4,2015,7
BIS,Rhode Island,23-07-2015,3109,3,3,0,0,41.34233,-71.38262,2,RI,0,0,0,2015,7
BIS,Rhode Island,23-07-2015,3290,3,3,0,0,41.3733,-71.39777,2,RI,0,0,0,2015,7
BIS,Rhode Island,17-08-2015,2235,3,3,3,0,41.19693,-71.54822,1,RI,0,1,3,2015,8
BIS,Rhode Island,17-08-2015,2353,2,3,2,0,41.23552,-71.57854,2,RI,0,1,2,2015,8
BIS,Rhode Island,17-08-2015,2921,3,3,5,0,41.30479,-71.47247,1,RI,0,1.666666667,5,2015,8
BIS,Rhode Island,17-08-2015,3007,3,3,10,0,41.31473,-71.4313,2,RI,0,3.333333333,10,2015,8
BIS,Rhode Island,17-08-2015,3098,3,3,11,0,41.35432,-71.53787,1,RI,0,3.666666667,11,2015,8
BIS,Rhode Island,17-08-2015,3102,1,2,2,0,41.33952,-71.49109,1,RI,0,2,2,2015,8
BIS,Rhode Island,17-08-2015,3109,3,3,3,0,41.37236,-71.39884,2,RI,0,1,3,2015,8
BIS,Rhode Island,17-08-2015,3290,3,3,0,0,41.34318,-71.3831,2,RI,0,0,0,2015,8
BIS,Rhode Island,20-08-2015,2235,3,3,3,0,41.19642,-71.54848,1,RI,0,1,3,2015,8
BIS,Rhode Island,20-08-2015,2353,3,3,5,0,41.23613,-71.57779,2,RI,0,1.666666667,5,2015,8
BIS,Rhode Island,20-08-2015,2921,3,3,4,0,41.30437,-71.47224,1,RI,0,1.333333333,4,2015,8
BIS,Rhode Island,20-08-2015,3007,3,3,8,0,41.31495,-71.43249,2,RI,0,2.666666667,8,2015,8
BIS,Rhode Island,20-08-2015,3098,3,3,9,2,41.35463,-71.53645,1,RI,0.666666667,3,11,2015,8
BIS,Rhode Island,20-08-2015,3102,3,3,2,0,41.33942,-71.4905,1,RI,0,0.666666667,2,2015,8
BIS,Rhode Island,20-08-2015,3109,3,3,0,0,41.34333,-71.38345,2,RI,0,0,0,2015,8
BIS,Rhode Island,20-08-2015,3290,3,3,1,1,41.37136,-71.40015,2,RI,0.333333333,0.333333333,2,2015,8
BIS,Rhode Island,14-06-2016,187,3,3,0,0,41.20044,-71.5444,1,RI,0,0,0,2016,6
BIS,Rhode Island,14-06-2016,188,3,3,1,0,41.19748,-71.52962,2,RI,0,0.333333333,1,2016,6
BIS,Rhode Island,14-06-2016,3100,3,3,0,0,41.34666,-71.52808,1,RI,0,0,0,2016,6
